recipe_id,i_id,j_id,i_role,j_role,i_amount,j_amount,w_flavor,w_cooccur_raw,w_cooccur_used,sim_anchor,role_compat,amount_modifier,m_ij,flavor_term,cooccur_term,anchor_term,pair_score,flavor_edge_found,cooccur_edge_found,anchor_info_found
257,89,1210,modifier,other,0.5,0.5,0.225701,-0.08137237791549268,0.0,0.0,1.0,0.8,0.8,0.07222432000000002,0.0,0.0,0.07222432000000002,True,True,True
257,89,1211,modifier,modifier,0.5,1.0,0.126601,0.32239430598411123,0.32239430598411123,0.0,0.9,1.0,0.9,0.04557636,0.08704646261571004,0.0,0.13262282261571004,True,True,True
257,89,950,modifier,other,0.5,1.0,0.236941,-1.0760968727793374,0.0,0.0,1.0,1.0,1.0,0.09477640000000001,0.0,0.0,0.09477640000000001,True,True,True
257,89,1213,modifier,dilution,0.5,,0.166913,1.5605726204826413,1.5605726204826413,0.0,1.0,1.0,1.0,0.06676520000000001,0.4681717861447924,0.0,0.5349369861447923,True,True,True
257,1207,1208,base_spirit,modifier,0.5,0.5,0.0,0.0,0.0,1.0,1.1,0.8,0.8800000000000001,0.0,0.0,0.264,0.264,False,False,True
257,1207,1209,base_spirit,sweetener,0.5,0.5,0.0,0.0,0.0,0.0,1.2,0.8,0.96,0.0,0.0,0.0,0.0,False,False,True
257,1207,1210,base_spirit,other,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,False,False,True
257,1207,1211,base_spirit,modifier,0.5,1.0,0.0,0.0,0.0,0.0,1.1,1.0,1.1,0.0,0.0,0.0,0.0,False,False,True
257,1207,950,base_spirit,other,0.5,1.0,0.070441,0.06939265422156105,0.06939265422156105,0.0,1.0,1.0,1.0,0.028176400000000004,0.020817796266468312,0.0,0.048994196266468316,True,True,True
257,1207,1213,base_spirit,dilution,0.5,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False,True
257,1208,1209,modifier,sweetener,0.5,0.5,0.209434,-1.443334325827823,0.0,0.0,1.0,0.8,0.8,0.06701888000000002,0.0,0.0,0.06701888000000002,True,True,True
257,1208,1210,modifier,other,0.5,0.5,0.170505,-0.32217721254139875,0.0,0.0,1.0,0.8,0.8,0.05456160000000001,0.0,0.0,0.05456160000000001,True,True,True
257,1208,1211,modifier,modifier,0.5,1.0,0.244959,-0.6115577091558884,0.0,0.0,0.9,1.0,0.9,0.08818524000000001,0.0,0.0,0.08818524000000001,True,True,True
257,1208,950,modifier,other,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False,True
257,1208,1213,modifier,dilution,0.5,,0.102016,1.3197677859891952,1.3197677859891952,0.0,1.0,1.0,1.0,0.0408064,0.39593033579675857,0.0,0.4367367357967586,True,True,True
257,1209,1210,sweetener,other,0.5,0.5,0.233002,1.4341400017340065,1.4341400017340065,0.0,1.0,0.8,0.8,0.07456064000000001,0.34419360041616154,0.0,0.41875424041616155,True,True,True
257,1209,1211,sweetener,modifier,0.5,1.0,0.08098,1.8379066857085737,1.8379066857085737,0.0,1.0,1.0,1.0,0.032392,0.551372005712572,0.0,0.583764005712572,True,True,True
257,1209,950,sweetener,other,0.5,1.0,0.123302,2.231174976494141,2.231174976494141,0.0,1.0,1.0,1.0,0.0493208,0.6693524929482423,0.0,0.7186732929482422,True,True,True
257,1209,1213,sweetener,dilution,0.5,,0.170851,3.769232180629495,3.769232180629495,0.0,1.0,1.0,1.0,0.06834040000000001,1.1307696541888486,0.0,1.1991100541888486,True,True,True
257,1210,1211,other,modifier,0.5,1.0,0.27497,2.9590637989913593,2.9590637989913593,0.0,1.0,1.0,1.0,0.109988,0.8877191396974078,0.0,0.9977071396974078,True,True,True
257,1210,950,other,other,0.5,1.0,0.159427,2.253719801088438,2.253719801088438,0.5,1.0,1.0,1.0,0.0637708,0.6761159403265314,0.15,0.8898867403265315,True,True,True
257,1210,1213,other,dilution,0.5,,0.219763,4.197242113347239,4.197242113347239,0.5,1.0,1.0,1.0,0.0879052,1.2591726340041718,0.15,1.4970778340041717,True,True,True
257,1211,950,modifier,other,1.0,1.0,0.187748,2.6574864850469937,2.6574864850469937,0.0,1.0,1.2,1.2,0.09011904,0.9566951346169177,0.0,1.0468141746169177,True,True,True
257,1211,1213,modifier,dilution,1.0,,0.178152,4.601008797301429,4.601008797301429,0.0,1.0,1.0,1.0,0.0712608,1.3803026391904285,0.0,1.4515634391904284,True,True,True
257,950,1213,other,dilution,1.0,,0.153585,3.8956647994145186,3.8956647994145186,0.5,1.0,1.0,1.0,0.061434,1.1686994398243555,0.15,1.3801334398243554,True,True,True
258,106,1215,base_spirit,acid,1.5,2.5,0.393537,-0.833387361184843,0.0,0.0,1.2,1.2,1.44,0.226677312,0.0,0.0,0.226677312,True,True,True
258,106,626,base_spirit,bitters,1.5,1.0,0.192483,-1.6963359786016539,0.0,0.0,1.0,1.2,1.2,0.09239183999999999,0.0,0.0,0.09239183999999999,True,True,True
258,106,1217,base_spirit,other,1.5,1.0,0.109657,1.3197677859891952,1.3197677859891952,0.0,1.0,1.2,1.2,0.05263536,0.47511640295611024,0.0,0.5277517629561103,True,True,True
258,1215,626,acid,bitters,2.5,1.0,0.26622,-0.9395097115718088,0.0,0.0,1.0,1.2,1.2,0.1277856,0.0,0.0,0.1277856,True,True,True
258,1215,1217,acid,other,2.5,1.0,0.21806,2.769741233094269,2.769741233094269,0.0,1.0,1.2,1.2,0.10466879999999999,0.9971068439139368,0.0,1.1017756439139368,True,True,True
258,626,1217,bitters,other,1.0,1.0,0.301964,2.8230833481836366,2.8230833481836366,0.5,1.0,1.2,1.2,0.14494272,1.0163100053461092,0.18,1.341252725346109,True,True,True
259,12,50,base_spirit,sweetener,1.0,1.25,0.207435,-2.741692381764202,0.0,0.0,1.2,1.2,1.44,0.11948256,0.0,0.0,0.11948256,True,True,True
259,12,1220,base_spirit,modifier,1.0,0.5,0.141694,1.991306731479679,1.991306731479679,0.5,1.1,1.0,1.1,0.06234536,0.6571312213882942,0.165,0.8844765813882942,True,True,True
259,12,7,base_spirit,acid,1.0,0.5,0.270212,-2.0337076466353774,0.0,0.0,1.2,1.0,1.2,0.12970176,0.0,0.0,0.12970176,True,True,True
259,12,39,base_spirit,other,1.0,0.5,0.228107,-0.9672503442589305,0.0,0.0,1.0,1.0,1.0,0.09124280000000001,0.0,0.0,0.09124280000000001,True,True,True
259,50,1220,sweetener,modifier,1.25,0.5,0.141725,1.1061879997169217,1.1061879997169217,0.0,1.0,1.0,1.0,0.05669,0.3318563999150765,0.0,0.3885463999150765,True,True,True
259,50,7,sweetener,acid,1.25,0.5,0.351071,-1.6378925325833287,0.0,0.0,1.1,1.0,1.1,0.15447124000000004,0.0,0.0,0.15447124000000004,True,True,True
259,50,39,sweetener,other,1.25,0.5,0.225015,-1.0639117156230125,0.0,0.0,1.0,1.0,1.0,0.090006,0.0,0.0,0.090006,True,True,True
259,1220,7,modifier,acid,0.5,0.5,0.310796,0.20473482192401904,0.20473482192401904,0.0,1.0,0.8,0.8,0.09945472000000002,0.04913635726176457,0.0,0.1485910772617646,True,True,True
259,1220,39,modifier,other,0.5,0.5,0.24569,1.9643393044542976,1.9643393044542976,0.0,1.0,0.8,0.8,0.07862080000000002,0.4714414330690314,0.0,0.5500622330690315,True,True,True
259,7,39,acid,other,0.5,0.5,0.241295,-0.9292729612969062,0.0,0.0,1.0,0.8,0.8,0.07721440000000002,0.0,0.0,0.07721440000000002,True,True,True
260,50,1224,base_spirit,garnish,50.0,4.0,0.129116,0.48100043380817725,0.48100043380817725,0.0,0.6,1.2,0.72,0.037185407999999996,0.10389609370256629,0.0,0.14108150170256628,True,True,True
260,50,36,base_spirit,acid,50.0,25.0,0.351071,-1.6378925325833287,0.0,0.0,1.2,1.2,1.44,0.202216896,0.0,0.0,0.202216896,True,True,True
260,50,1226,base_spirit,sweetener,50.0,15.0,0.244669,-1.8185158175921672,0.0,0.0,1.2,1.2,1.44,0.14092934399999998,0.0,0.0,0.14092934399999998,True,True,True
260,50,39,base_spirit,other,50.0,25.0,0.225015,-1.0639117156230125,0.0,0.0,1.0,1.2,1.2,0.1080072,0.0,0.0,0.1080072,True,True,True
260,1224,36,garnish,acid,4.0,25.0,0.189401,-1.1135999247615556,0.0,0.0,0.6,1.2,0.72,0.054547488,0.0,0.0,0.054547488,True,True,True
260,1224,1226,garnish,sweetener,4.0,15.0,0.176473,-0.27565362849697883,0.0,0.0,0.6,1.2,0.72,0.050824223999999994,0.0,0.0,0.050824223999999994,True,True,True
260,1224,39,garnish,other,4.0,25.0,0.198156,0.6460045579215614,0.6460045579215614,0.5,0.6,1.2,0.72,0.057068928,0.13953698451105725,0.108,0.30460591251105723,True,True,True
260,36,1226,acid,sweetener,25.0,15.0,0.387494,-1.4782558626484883,0.0,0.0,1.1,1.2,1.32,0.204596832,0.0,0.0,0.204596832,True,True,True
260,36,39,acid,other,25.0,25.0,0.241295,-0.9292729612969062,0.0,0.0,1.0,1.2,1.2,0.1158216,0.0,0.0,0.1158216,True,True,True
260,1226,39,sweetener,other,15.0,25.0,0.101669,-1.3280892926246053,0.0,0.0,1.0,1.2,1.2,0.048801119999999996,0.0,0.0,0.048801119999999996,True,True,True
261,564,7,base_spirit,acid,2.0,0.75,0.270088,-1.3526960613504968,0.0,0.0,1.2,1.0,1.2,0.12964224,0.0,0.0,0.12964224,True,True,True
261,564,1230,base_spirit,modifier,2.0,0.75,0.121554,0.05996726480084291,0.05996726480084291,0.0,1.1,1.0,1.1,0.053483760000000005,0.019789197384278163,0.0,0.07327295738427816,True,True,True
261,564,39,base_spirit,other,2.0,0.5,0.310136,-0.5093823109170809,0.0,0.0,1.0,1.0,1.0,0.12405440000000001,0.0,0.0,0.12405440000000001,True,True,True
261,7,1230,acid,modifier,0.75,0.75,0.30167,-1.3960153175136591,0.0,0.0,1.0,0.8,0.8,0.09653440000000002,0.0,0.0,0.09653440000000002,True,True,True
261,7,39,acid,other,0.75,0.5,0.241295,-0.9292729612969062,0.0,0.0,1.0,0.8,0.8,0.07721440000000002,0.0,0.0,0.07721440000000002,True,True,True
261,1230,39,modifier,other,0.75,0.5,0.233002,-1.3411589275890152,0.0,0.0,1.0,0.8,0.8,0.07456064000000001,0.0,0.0,0.07456064000000001,True,True,True
262,536,219,base_spirit,modifier,2.0,0.5,0.196921,-0.9905812487142475,0.0,0.0,1.1,1.0,1.1,0.08664524000000001,0.0,0.0,0.08664524000000001,True,True,True
262,536,3,base_spirit,acid,2.0,0.5,0.312177,-0.7078555902993685,0.0,0.0,1.2,1.0,1.2,0.14984496,0.0,0.0,0.14984496,True,True,True
262,536,65,base_spirit,modifier,2.0,1.0,0.303828,-0.6237545265905675,0.0,0.0,1.1,1.2,1.32,0.160421184,0.0,0.0,0.160421184,True,True,True
262,536,1236,base_spirit,sweetener,2.0,0.5,0.261726,1.504748601781905,1.504748601781905,0.0,1.2,1.0,1.2,0.12562848000000001,0.5417094966414857,0.0,0.6673379766414858,True,True,True
262,536,39,base_spirit,other,2.0,0.5,0.223712,-1.5383225889747911,0.0,0.0,1.0,1.0,1.0,0.0894848,0.0,0.0,0.0894848,True,True,True
262,219,3,modifier,acid,0.5,0.5,0.3527,-0.5323001638228331,0.0,0.0,1.0,0.8,0.8,0.11286400000000002,0.0,0.0,0.11286400000000002,True,True,True
262,219,65,modifier,modifier,0.5,1.0,0.229578,0.6504131888647451,0.6504131888647451,0.0,0.9,1.0,0.9,0.08264808000000001,0.17561156099348119,0.0,0.2582596409934812,True,True,True
262,219,1236,modifier,sweetener,0.5,0.5,0.142132,2.3734512088626776,2.3734512088626776,0.0,1.0,0.8,0.8,0.045482240000000014,0.5696282901270426,0.0,0.6151105301270426,True,True,True
262,219,39,modifier,other,0.5,0.5,0.242944,-1.3627671628884621,0.0,0.0,1.0,0.8,0.8,0.07774208000000002,0.0,0.0,0.07774208000000002,True,True,True
262,3,65,acid,modifier,0.5,1.0,0.250526,-0.23958141368516084,0.0,0.5,1.0,1.0,1.0,0.10021040000000002,0.0,0.15,0.2502104,True,True,True
262,3,1236,acid,sweetener,0.5,0.5,0.374776,0.01711953723247861,0.01711953723247861,0.0,1.1,0.8,0.8800000000000001,0.13192115200000004,0.0045195578293743535,0.0,0.1364407098293744,True,True,True
262,3,39,acid,other,0.5,0.5,0.241295,-1.7731886851439458,0.0,0.0,1.0,0.8,0.8,0.07721440000000002,0.0,0.0,0.07721440000000002,True,True,True
262,65,1236,modifier,sweetener,1.0,0.5,0.201569,2.0471307502735736,2.0471307502735736,0.0,1.0,1.0,1.0,0.08062760000000001,0.6141392250820721,0.0,0.6947668250820721,True,True,True
262,65,39,modifier,other,1.0,0.5,0.277265,-0.5904753325387136,0.0,0.0,1.0,1.0,1.0,0.110906,0.0,0.0,0.110906,True,True,True
262,1236,39,sweetener,other,0.5,0.5,0.180142,1.1325626877823631,1.1325626877823631,0.0,1.0,0.8,0.8,0.05764544000000001,0.27181504506776716,0.0,0.32946048506776715,True,True,True
263,107,680,base_spirit,dilution,1.5,8.0,0.204976,-0.4659246808148143,0.0,0.0,1.0,1.2,1.2,0.09838847999999999,0.0,0.0,0.09838847999999999,True,True,True
263,107,1240,base_spirit,other,1.5,,0.233002,0.07645746781222562,0.07645746781222562,0.0,1.0,1.0,1.0,0.0932008,0.022937240343667686,0.0,0.11613804034366769,True,True,True
263,107,1241,base_spirit,garnish,1.5,,0.075046,0.07645746781222562,0.07645746781222562,0.0,0.6,1.0,0.6,0.01801104,0.013762344206200611,0.0,0.031773384206200614,True,True,True
263,680,1240,dilution,other,8.0,,0.235153,1.3197677859891952,1.3197677859891952,0.5,1.0,1.0,1.0,0.09406120000000001,0.39593033579675857,0.15,0.6399915357967586,True,True,True
263,680,1241,dilution,garnish,8.0,,0.127773,2.0129149665491406,2.0129149665491406,0.5,0.6,1.0,0.6,0.030665519999999998,0.3623246939788453,0.09,0.48299021397884534,True,True,True
263,1240,1241,other,garnish,,,0.321808,1.8621499344706747,1.8621499344706747,0.5,0.6,1.0,0.6,0.07723392,0.3351869882047214,0.09,0.5024209082047214,True,True,True
264,1,1243,base_spirit,dilution,2.0,2.0,0.070441,-0.4101522515681558,0.0,0.0,1.0,1.2,1.2,0.033811680000000004,0.0,0.0,0.033811680000000004,True,True,True
264,1,1244,base_spirit,sweetener,2.0,1.0,0.199918,2.491579296221113,2.491579296221113,0.0,1.2,1.2,1.44,0.115152768,1.0763622559675208,0.0,1.1915150239675207,True,True,True
264,1,57,base_spirit,acid,2.0,1.0,0.273136,-0.215129536276357,0.0,0.0,1.2,1.2,1.44,0.15732633599999998,0.0,0.0,0.15732633599999998,True,True,True
264,1,1246,base_spirit,other,2.0,,0.164507,1.1732445498193815,1.1732445498193815,0.0,1.0,1.0,1.0,0.0658028,0.35197336494581444,0.0,0.41777616494581443,True,True,True
264,1,522,base_spirit,other,2.0,12.0,0.114951,0.1903355719514095,0.1903355719514095,0.0,1.0,1.2,1.2,0.05517648,0.0685208059025074,0.0,0.1236972859025074,True,True,True
264,1,1248,base_spirit,other,2.0,,0.286209,1.1732445498193815,1.1732445498193815,0.0,1.0,1.0,1.0,0.1144836,0.35197336494581444,0.0,0.46645696494581446,True,True,True
264,1243,1244,dilution,sweetener,2.0,1.0,0.144799,2.93745556395756,2.93745556395756,0.5,1.0,1.2,1.2,0.06950352,1.0574840030247217,0.18,1.3069875230247217,True,True,True
264,1243,57,dilution,acid,2.0,1.0,0.189744,0.23074673150448577,0.23074673150448577,0.5,1.0,1.2,1.2,0.09107712,0.08306882334161488,0.18,0.35414594334161487,True,True,True
264,1243,1246,dilution,other,2.0,,0.138936,2.312267998115774,2.312267998115774,0.0,1.0,1.0,1.0,0.0555744,0.6936803994347321,0.0,0.7492547994347322,True,True,True
264,1243,522,dilution,other,2.0,12.0,0.120623,0.23074673150448577,0.23074673150448577,0.5,1.0,1.2,1.2,0.05789903999999999,0.08306882334161488,0.18,0.32096786334161487,True,True,True
264,1243,1248,dilution,other,2.0,,0.31483,1.6191208175558285,1.6191208175558285,0.5,1.0,1.0,1.0,0.12593200000000002,0.4857362452667485,0.15,0.7616682452667486,True,True,True
264,1244,57,sweetener,acid,1.0,1.0,0.329292,3.132478279333056,3.132478279333056,0.5,1.1,1.2,1.32,0.17386617599999998,1.2404613986158903,0.198,1.6123275746158903,True,True,True
264,1244,1246,sweetener,other,1.0,,0.123302,5.213999545820618,5.213999545820618,0.0,1.0,1.0,1.0,0.0493208,1.5641998637461854,0.0,1.6135206637461854,True,True,True
264,1244,522,sweetener,other,1.0,12.0,0.176021,3.132478279333056,3.132478279333056,0.5,1.0,1.2,1.2,0.08449008,1.1276921805599,0.18,1.3921822605599,True,True,True
264,1244,1248,sweetener,other,1.0,,0.239104,5.213999545820618,5.213999545820618,0.5,1.0,1.0,1.0,0.09564160000000001,1.5641998637461854,0.15,1.8098414637461853,True,True,True
264,57,1246,acid,other,1.0,,0.164507,2.912755821599434,2.912755821599434,0.0,1.0,1.0,1.0,0.0658028,0.8738267464798302,0.0,0.9396295464798301,True,True,True
264,57,522,acid,other,1.0,12.0,0.129409,0.8312345551172093,0.8312345551172093,0.5,1.0,1.2,1.2,0.062116319999999996,0.29924443984219534,0.18,0.5413607598421953,True,True,True
264,57,1248,acid,other,1.0,,0.327193,1.814143532931324,1.814143532931324,0.5,1.0,1.0,1.0,0.1308772,0.5442430598793971,0.15,0.8251202598793972,True,True,True
264,1246,522,other,other,,12.0,0.170851,2.5072907134912694,2.5072907134912694,0.0,1.0,1.0,1.0,0.06834040000000001,0.7521872140473808,0.0,0.8205276140473807,True,True,True
264,1246,1248,other,other,,,0.281814,3.8956647994145186,3.8956647994145186,0.0,1.0,1.0,1.0,0.11272560000000001,1.1686994398243555,0.0,1.2814250398243556,True,True,True
264,522,1248,other,other,12.0,,0.239104,2.5072907134912694,2.5072907134912694,0.5,1.0,1.0,1.0,0.09564160000000001,0.7521872140473808,0.15,0.9978288140473808,True,True,True
265,1,1250,base_spirit,modifier,1.0,0.75,0.156345,0.8280260628772445,0.8280260628772445,0.0,1.1,1.0,1.1,0.06879180000000001,0.2732486007494907,0.0,0.3420404007494907,True,True,True
265,1,22,base_spirit,sweetener,1.0,0.5,0.150091,-1.796172059324037,0.0,0.0,1.2,1.0,1.2,0.07204368,0.0,0.0,0.07204368,True,True,True
265,1,3,base_spirit,acid,1.0,0.75,0.347038,-0.706952192401981,0.0,0.0,1.2,1.0,1.2,0.16657824,0.0,0.0,0.16657824,True,True,True
265,1250,22,modifier,sweetener,0.75,0.5,0.125076,0.17556459555316217,0.17556459555316217,0.0,1.0,0.8,0.8,0.04002432,0.04213550293275892,0.0,0.08215982293275892,True,True,True
265,1250,3,modifier,acid,0.75,0.75,0.289198,-0.12150989887951047,0.0,0.0,1.0,0.8,0.8,0.09254336000000002,0.0,0.0,0.09254336000000002,True,True,True
265,22,3,sweetener,acid,0.5,0.75,0.312551,-1.5930285110880633,0.0,0.0,1.1,0.8,0.8800000000000001,0.11001795200000003,0.0,0.0,0.11001795200000003,True,True,True
266,1253,1254,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,1.0,1.1,1.2,1.32,0.0,0.0,0.396,0.396,False,False,True
266,1253,3,base_spirit,acid,1.0,0.75,0.355411,-1.1055738145282872,0.0,0.0,1.2,1.0,1.2,0.17059728,0.0,0.0,0.17059728,True,True,True
266,1253,200,base_spirit,modifier,1.0,0.5,0.266456,-1.2925832653253222,0.0,0.0,1.1,1.0,1.1,0.11724064000000002,0.0,0.0,0.11724064000000002,True,True,True
266,1253,1257,base_spirit,sweetener,1.0,0.5,0.0,0.0,0.0,0.0,1.2,1.0,1.2,0.0,0.0,0.0,0.0,False,False,True
266,1253,894,base_spirit,modifier,1.0,0.5,0.402737,-0.980510147650809,0.0,0.0,1.1,1.0,1.1,0.17720428000000002,0.0,0.0,0.17720428000000002,True,True,True
266,1253,100,base_spirit,bitters,1.0,2.0,0.123302,-1.9776594885563836,0.0,0.0,1.0,1.2,1.2,0.059184959999999995,0.0,0.0,0.059184959999999995,True,True,True
266,1254,3,modifier,acid,1.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False,True
266,1254,200,modifier,modifier,1.0,0.5,0.0,0.0,0.0,0.0,0.9,1.0,0.9,0.0,0.0,0.0,0.0,False,False,True
266,1254,1257,modifier,sweetener,1.0,0.5,0.301226,-0.8303435770844712,0.0,0.0,1.0,1.0,1.0,0.1204904,0.0,0.0,0.1204904,True,True,True
266,1254,894,modifier,modifier,1.0,0.5,0.0,0.0,0.0,0.0,0.9,1.0,0.9,0.0,0.0,0.0,0.0,False,False,True
266,1254,100,modifier,bitters,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.0,0.0,0.0,0.0,False,False,True
266,3,200,acid,modifier,0.75,0.5,0.30167,-1.7634548976837574,0.0,0.0,1.0,0.8,0.8,0.09653440000000002,0.0,0.0,0.09653440000000002,True,True,True
266,3,1257,acid,sweetener,0.75,0.5,0.460709,-1.3012152098330083,0.0,0.0,1.1,0.8,0.8800000000000001,0.16216956800000004,0.0,0.0,0.16216956800000004,True,True,True
266,3,894,acid,modifier,0.75,0.5,0.129805,-0.8635951144588966,0.0,0.5,1.0,0.8,0.8,0.04153760000000001,0.0,0.12,0.1615376,True,True,True
266,3,100,acid,bitters,0.75,2.0,0.225701,-1.9965459969968242,0.0,0.0,1.0,1.0,1.0,0.09028040000000001,0.0,0.0,0.09028040000000001,True,True,True
266,200,1257,modifier,sweetener,0.5,0.5,0.240604,0.38357751686856956,0.38357751686856956,0.0,1.0,0.8,0.8,0.07699328000000003,0.09205860404845669,0.0,0.16905188404845672,True,True,True
266,200,894,modifier,modifier,0.5,0.5,0.289046,-1.3760269663356535,0.0,0.0,0.9,0.8,0.7200000000000001,0.08324524800000002,0.0,0.0,0.08324524800000002,True,True,True
266,200,100,modifier,bitters,0.5,2.0,0.274554,-1.3233541821326518,0.0,0.0,1.0,1.0,1.0,0.10982160000000002,0.0,0.0,0.10982160000000002,True,True,True
266,1257,894,sweetener,modifier,0.5,0.5,0.40172,0.4725070833307652,0.4725070833307652,0.0,1.0,0.8,0.8,0.12855040000000004,0.11340169999938364,0.0,0.24195209999938366,True,True,True
266,1257,100,sweetener,bitters,0.5,2.0,0.219357,0.2374977946671386,0.2374977946671386,0.0,1.0,1.0,1.0,0.08774280000000001,0.07124933840014158,0.0,0.1589921384001416,True,True,True
266,894,100,modifier,bitters,0.5,2.0,0.270574,-1.5221066881149592,0.0,0.0,1.0,1.0,1.0,0.1082296,0.0,0.0,0.1082296,True,True,True
267,660,36,sweetener,acid,1.0,0.25,0.282854,-1.458818412271378,0.0,0.0,1.1,1.0,1.1,0.12445576000000001,0.0,0.0,0.12445576000000001,True,True,True
267,660,4,sweetener,dilution,1.0,6.0,0.210067,1.967049511173637,1.967049511173637,0.0,1.0,1.2,1.2,0.10083216,0.7081378240225094,0.0,0.8089699840225093,True,True,True
267,36,4,acid,dilution,0.25,6.0,0.250585,-1.4442337573260056,0.0,0.0,1.0,1.0,1.0,0.100234,0.0,0.0,0.100234,True,True,True
268,89,1264,base_spirit,sweetener,2.0,0.5,0.223309,-0.24161004897321647,0.0,0.0,1.2,1.0,1.2,0.10718832,0.0,0.0,0.10718832,True,True,True
268,89,100,base_spirit,bitters,2.0,3.0,0.258919,-1.1178154453125195,0.0,0.0,1.0,1.2,1.2,0.12428112,0.0,0.0,0.12428112,True,True,True
268,1264,100,sweetener,bitters,0.5,3.0,0.18209,-0.5131858006131481,0.0,0.0,1.0,1.0,1.0,0.072836,0.0,0.0,0.072836,True,True,True
269,159,107,base_spirit,modifier,1.5,0.5,0.247695,-1.2297416827685896,0.0,0.0,1.1,1.0,1.1,0.10898580000000001,0.0,0.0,0.10898580000000001,True,True,True
269,159,706,base_spirit,modifier,1.5,0.5,0.245903,-0.09084501703594428,0.0,0.0,1.1,1.0,1.1,0.10819732000000001,0.0,0.0,0.10819732000000001,True,True,True
269,159,77,base_spirit,acid,1.5,0.5,0.247695,-1.5646972777818628,0.0,0.0,1.2,1.0,1.2,0.11889359999999999,0.0,0.0,0.11889359999999999,True,True,True
269,159,546,base_spirit,sweetener,1.5,0.5,0.282193,-0.8303435770844712,0.0,0.0,1.2,1.0,1.2,0.13545264,0.0,0.0,0.13545264,True,True,True
269,107,706,modifier,modifier,0.5,0.5,0.097055,-0.5703383332023699,0.0,0.5,0.9,0.8,0.7200000000000001,0.027951840000000006,0.0,0.10800000000000001,0.13595184000000002,True,True,True
269,107,77,modifier,acid,0.5,0.5,0.287197,-0.6578962320794892,0.0,0.0,1.0,0.8,0.8,0.09190304,0.0,0.0,0.09190304,True,True,True
269,107,546,modifier,sweetener,0.5,0.5,0.078067,0.07645746781222562,0.07645746781222562,0.0,1.0,0.8,0.8,0.024981440000000004,0.01834979227493415,0.0,0.043331232274934156,True,True,True
269,706,77,modifier,acid,0.5,0.5,0.273695,-0.21214674695264124,0.0,0.0,1.0,0.8,0.8,0.08758240000000002,0.0,0.0,0.08758240000000002,True,True,True
269,706,546,modifier,sweetener,0.5,0.5,0.156614,1.215354133540504,1.215354133540504,0.0,1.0,0.8,0.8,0.05011648000000001,0.291684992049721,0.0,0.341801472049721,True,True,True
269,77,546,acid,sweetener,0.5,0.5,0.301619,0.4346490541609356,0.4346490541609356,0.0,1.1,0.8,0.8800000000000001,0.10616988800000003,0.114747350298487,0.0,0.22091723829848703,True,True,True
270,1271,50,base_spirit,modifier,1.5,0.5,0.172276,1.1061879997169217,1.1061879997169217,0.0,1.1,1.0,1.1,0.07580144000000001,0.3650420399065842,0.0,0.4408434799065842,True,True,True
270,1271,1273,base_spirit,sweetener,1.5,0.5,0.131548,4.382222929148684,4.382222929148684,0.0,1.2,1.0,1.2,0.06314304,1.5776002544935261,0.0,1.640743294493526,True,True,True
270,1271,100,base_spirit,bitters,1.5,3.0,0.200131,1.288996869187688,1.288996869187688,0.0,1.0,1.2,1.2,0.09606288,0.4640388729075677,0.0,0.5601017529075677,True,True,True
270,1271,487,base_spirit,dilution,1.5,,0.296492,3.132478279333056,3.132478279333056,0.0,1.0,1.0,1.0,0.1185968,0.9397434837999168,0.0,1.0583402837999167,True,True,True
270,50,1273,modifier,sweetener,0.5,0.5,0.091339,0.05468892531136538,0.05468892531136538,1.0,1.0,0.8,0.8,0.029228480000000008,0.01312534207472769,0.24,0.2823538220747277,True,True,True
270,50,100,modifier,bitters,0.5,3.0,0.213359,-1.8345643308520787,0.0,0.0,1.0,1.0,1.0,0.0853436,0.0,0.0,0.0853436,True,True,True
270,50,487,modifier,dilution,0.5,,0.219357,-0.6842301007164374,0.0,0.0,1.0,1.0,1.0,0.08774280000000001,0.0,0.0,0.08774280000000001,True,True,True
270,1273,100,sweetener,bitters,0.5,3.0,0.219704,-0.8611144942309565,0.0,0.0,1.0,1.0,1.0,0.0878816,0.0,0.0,0.0878816,True,True,True
270,1273,487,sweetener,dilution,0.5,,0.25693,0.982366916185154,0.982366916185154,0.0,1.0,1.0,1.0,0.102772,0.2947100748555462,0.0,0.3974820748555462,True,True,True
270,100,487,bitters,dilution,3.0,,0.131289,-2.1108591443697278,0.0,0.0,1.0,1.0,1.0,0.052515599999999996,0.0,0.0,0.052515599999999996,True,True,True
271,536,1277,base_spirit,sweetener,0.5,0.5,0.197453,2.0592663462298613,2.0592663462298613,0.0,1.2,0.8,0.96,0.075821952,0.5930687077142,0.0,0.6688906597141999,True,True,True
272,1278,1279,base_spirit,modifier,1.0,3.0,0.244959,-0.4988355589583433,0.0,0.0,1.1,1.2,1.32,0.12933835200000002,0.0,0.0,0.12933835200000002,True,True,True
